name,label,sub_class,dynamic_state,score,cyclic_uid,age,world_width,world_height,lat_dist,long_dist,vert_dist,rel_vel_x,rel_acc_x,rel_vel_z,rel_acc_z,abs_vel_x,abs_acc_x,abs_vel_z,abs_acc_z,POS_LEFT_x,POS_LEFT_z,POS_CENTER_x,POS_CENTER_z,POS_RIGHT_x,POS_RIGHT_z,POS_DISTANT_x,POS_DISTANT_z,lane_association,conf,is_cipv,uid,eba_bitmask,vacc_quality,x_center,y_center,d3_separation,width,height,sf_confirmed,class_right_id,class_left_id,x_l,y_lt,y_lb,x_s,y_st,y_sb,x_r,y_rt,y_rb,matching_radar_cluster_top_left_x,matching_radar_cluster_top_left_z,matching_radar_cluster_width,matching_radar_cluster_height,matching_radar_cluster_is_static,matching_radar_cluster_center_x,matching_radar_cluster_center_z,update_type,reaction_profile,tracked_vel_x,tracked_vel_z,rc_raw_meas_x,rc_raw_meas_z,rc_tracked_pos_x,rc_tracked_pos_z,rc_tracked_vel_x,rc_tracked_vel_z,rc_tracked_acc_x,rc_tracked_acc_z,fd_raw_meas_x,fd_raw_meas_z,fd_tracked_pos_x,fd_tracked_pos_z,fd_tracked_vel_x,fd_tracked_vel_z,fd_tracked_acc_x,fd_tracked_acc_z,rc_weight_pos,rc_weight_kinematics,of_ittc_z,of_rel_vel_z,width_est,orientation,sf_orientation,cametra_origin,debug_field_0,debug_field_1,debug_field_2,Unnamed: 89
1692632442000046,2,1,0,95.0,2,391,1.79,1.44,0.04,18.19,-0.07,0.07,0.02,0.04,0.07,-0.07,0.02,11.9,-0.93,-0.86,22.5,-0.86,18.23,0.93,18.23,0.93,22.5,1,0.0,1,5,0x0,100,1839.65,1090.13,1750.3,178.71,144.56,1,2,2,1750.296509,1017.856323,1162.412598,1750.296509,1017.856323,1162.412598,1929.001953,1017.642944,1161.682373,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,1,-0.07,0.04,0.03,16.3,0.03,16.3,-0.07,-0.17,0.02,0.13,0.04,18.23,0.04,18.45,-0.07,0.07,0.02,0.06,0.11795,0.11795,-0.000428,-0.255852,1,0.001053,0.0,0,0.0,0.0,0.0,
1692632442000046,2,1,0,95.0,5,243,1.61,1.41,13.7,21.25,-0.1,1.13,0.07,5.59,-0.36,0.97,0.07,17.55,-1.36,13.8,24.97,13.66,21.25,15.27,21.19,15.41,24.9,0,0.0,0,40,0x1800,0,2988.96,1081.93,2994.25,283.46,119.65,1,2,1,2847.231934,1022.120117,1125.467041,2994.248535,1022.105042,1141.753296,3130.687256,1021.929565,1141.573486,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,0.97,5.7,12.74,19.87,12.74,19.87,0.97,5.7,0.07,-0.36,13.92,21.88,13.74,21.29,0.97,5.7,0.07,-0.36,0.03274,0.03274,0.0,0.0,0,0.039548,0.040011,0,0.0,0.0,0.0,
1692632442000046,2,1,1,92.0,1,391,1.59,1.37,-3.0,39.19,-0.07,-0.16,-0.03,-7.82,-1.49,-0.47,-0.03,4.01,-2.49,-3.87,39.19,-2.29,39.17,-2.23,42.95,-3.81,42.98,2,0.0,0,10,0x0,100,1691.38,1057.26,1724.19,89.99,67.23,1,1,2,1646.382568,1023.748657,1091.038696,1724.193359,1023.647339,1090.873779,1736.370117,1023.531189,1085.049194,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.47,-7.84,-2.73,36.06,-2.73,36.06,-0.47,-7.84,-0.03,-1.49,-2.99,39.58,-3.0,39.2,-0.47,-7.84,-0.03,-1.49,0.0,0.0,0.0,0.0,0,0.015734,0.031978,0,0.0,0.0,0.0,
1692632442000046,2,1,2,86.0,7,70,1.66,1.45,-2.82,66.58,-0.01,0.48,0.03,-23.4,-0.34,-0.05,0.03,-11.56,-1.34,-3.75,70.89,-3.64,66.61,-2.01,66.66,-2.12,70.93,0,0.0,0,61,0x2001,100,1753.64,1040.21,1777.32,48.23,42.4,1,2,2,1729.523804,1019.064087,1061.533203,1777.315796,1019.007935,1061.410522,1777.751709,1019.206238,1059.116089,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,1,-0.05,-23.42,-2.56,58.99,-2.56,58.99,-0.05,-23.42,0.03,-0.34,-2.59,59.67,-2.82,66.58,-0.05,-23.42,0.03,-0.34,0.0,0.0,0.0,0.0,0,-0.023178,0.088464,0,0.0,0.0,0.0,
1692632442000046,2,2,0,87.0,3,391,2.43,1.76,0.68,75.5,1.67,0.23,0.04,4.42,1.59,-0.37,0.04,16.29,0.59,-0.56,85.54,-0.56,75.55,1.87,75.55,1.87,85.54,0,0.0,0,11,0x110,100,1852.97,990.75,1821.62,62.7,45.4,1,2,2,1821.623901,968.054016,1013.454224,1821.623901,968.054016,1013.454224,1884.325317,968.041321,1013.384644,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.37,4.43,13.04,1876.06,13.37,1877.28,-0.3,2.01,0.04,1.55,0.67,77.8,0.68,75.5,-0.37,4.43,0.04,1.59,0.0,0.0,0.0,0.0,1,0.000641,0.0,0,0.0,0.0,0.0,
1692632442000046,2,1,0,99.0,12,136,1.77,1.59,9.84,93.06,-0.41,0.68,0.09,8.03,1.7,-0.05,0.09,19.96,0.7,9.14,97.32,9.13,93.09,10.9,93.09,10.91,97.31,0,0.0,0,54,0x800,0,2042.31,1041.84,2027.78,44.91,33.41,1,2,1,2019.857422,1025.015015,1057.009521,2027.779785,1025.134888,1058.549438,2064.768555,1025.085205,1058.47644,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.05,8.11,7.44,70.1,7.44,70.1,-0.05,8.11,0.09,1.7,10.06,95.45,9.84,93.06,-0.05,8.11,0.09,1.7,0.0,0.0,0.0,0.0,1,0.002601,-0.004344,0,0.0,0.0,0.0,
1692632442000046,2,1,0,99.0,10,198,2.33,1.92,4.42,94.35,-0.78,0.53,0.09,4.33,2.07,-0.21,0.09,16.22,1.07,3.26,94.39,5.59,94.31,5.73,98.58,3.4,98.66,0,0.0,0,45,0x800,100,1927.96,1046.12,1903.76,48.38,39.85,1,2,2,1903.764893,1026.195923,1066.041992,1903.764893,1026.195923,1066.041992,1952.146484,1026.133057,1065.973389,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.21,4.37,2.73,57.81,2.73,57.81,-0.21,4.37,0.09,2.07,4.42,94.62,4.42,94.35,-0.21,4.37,0.09,2.07,0.0,0.0,0.0,0.0,0,0.034149,0.03366,0,0.0,0.0,0.0,
1692632442000046,2,1,0,99.0,4,104,0.84,1.53,11.99,99.22,-0.34,-0.12,-0.11,7.23,1.24,-0.89,-0.11,19.18,0.24,11.87,101.24,11.75,99.23,12.59,99.18,12.71,101.19,0,0.0,0,56,0x1800,0,2074.91,1039.67,2067.68,18.83,30.21,1,0,1,2065.499756,1024.520508,1054.137329,2067.682129,1024.567383,1054.773193,2084.329834,1024.546387,1054.75708,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.89,7.32,9.73,79.33,9.73,79.33,-0.89,7.32,-0.11,1.24,11.46,93.74,11.99,99.22,-0.89,7.32,-0.11,1.24,0.0,0.0,0.0,0.0,0,-3.081734,-0.029055,0,0.0,0.0,0.0,
1692632442000046,2,1,1,97.0,6,16,1.79,1.46,-4.05,116.1,0.43,0.83,-0.0,-13.85,-0.21,-0.08,-0.0,-2.02,-1.21,-5.06,120.41,-4.95,116.13,-3.16,116.18,-3.28,120.45,0,0.0,0,72,0x2820,100,1767.27,1025.17,1782.46,30.38,24.77,1,2,2,1752.083496,1012.819092,1037.609741,1782.463135,1012.789795,1037.555176,1782.463135,1012.789795,1037.555176,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,2,-0.08,-13.88,-5.92,170.39,-5.92,170.39,-0.08,-13.88,-0.0,-0.21,-4.05,116.04,-4.01,116.09,-0.08,-13.88,-0.0,-0.21,0.0,0.0,0.0,0.0,1,-0.024877,-0.026821,0,0.0,0.0,0.0,
1692632442000046,2,1,0,99.0,8,214,1.76,1.61,9.68,140.31,-0.47,0.31,0.12,4.84,2.29,-0.79,0.12,16.77,1.29,8.72,140.39,10.47,140.28,10.74,144.55,8.98,144.65,0,0.0,0,44,0x1800,100,1970.83,1036.12,1958.51,24.63,22.55,1,2,2,1958.513306,1024.84436,1047.393921,1958.513306,1024.84436,1047.393921,1983.147827,1024.813354,1047.368896,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,2,-0.79,4.91,7.04,102.52,7.04,102.52,-0.79,4.91,0.12,2.29,10.6,155.22,9.68,140.31,-0.79,4.91,0.12,2.29,0.0,0.0,0.0,0.0,1,0.045355,0.025878,0,0.0,0.0,0.0,
1692632442000046,2,1,0,69.0,0,193,1.71,1.45,9.21,158.46,-0.17,0.14,0.07,4.17,1.07,-1.1,0.07,16.1,0.07,8.32,158.52,10.1,158.42,10.35,162.69,8.56,162.79,0,0.0,0,46,0x1800,0,1950.8,1031.72,1939.67,22.25,18.05,1,2,2,1939.672607,1022.700928,1040.746826,1939.672607,1022.700928,1040.746826,1961.924561,1022.672302,1040.721802,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,2,2,-1.1,4.24,6.86,118.21,6.86,118.21,-1.1,4.24,0.07,1.07,9.55,165.31,9.21,158.46,-1.1,4.24,0.07,1.07,0.0,0.0,0.0,0.0,0,0.04988,0.052967,0,0.0,0.0,0.0,
1692632442000046,2,1,0,99.0,13,110,1.94,1.53,16.04,175.23,-0.85,1.84,0.16,7.22,-0.14,0.46,0.16,19.2,-1.14,14.39,179.93,14.28,175.3,16.22,175.25,16.33,179.88,0,0.0,0,55,0x800,100,2006.37,1037.95,1996.94,24.72,17.24,1,2,1,1994.009644,1029.146973,1045.949829,1996.938599,1029.326782,1046.568115,2018.731445,1029.297363,1046.5354,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,2,0.46,7.35,9.21,106.0,9.21,106.0,0.46,7.35,0.16,-0.14,16.42,190.46,16.04,175.2,0.46,7.35,0.16,-0.14,0.0,0.0,0.0,0.0,0,0.022824,0.024773,0,0.0,0.0,0.0,
1692632442000046,2,1,0,99.0,11,65,1.61,1.48,14.14,180.26,-0.63,0.33,-0.07,-5.98,-1.48,-1.09,-0.07,5.99,-2.48,13.34,180.35,14.94,180.23,15.25,184.49,13.65,184.61,0,0.0,0,62,0x1C00,100,1990.97,1035.38,1982.16,17.62,16.23,1,2,2,1982.161621,1027.266113,1043.494751,1982.161621,1027.266113,1043.494751,1999.780151,1027.244995,1043.478271,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,4,2,-1.09,-5.87,9.5,120.97,13.83,176.27,-1.09,-5.87,-0.07,-1.48,19.58,251.4,13.83,176.27,-1.09,-5.87,-0.07,-1.48,0.0,0.0,0.0,0.0,0,0.07318,0.07318,0,0.0,0.0,0.0,
1692632442500131,2,2,0,94.0,14,406,2.41,3.98,2.91,7.46,-0.04,0.03,0.02,1.74,0.8,-0.02,0.02,13.05,-0.32,2.64,17.13,2.3,7.49,4.71,7.4,5.05,17.04,3,0.85,0,8,0x10,100,2476.91,897.57,2326.39,726.73,842.13,1,2,1,2113.54541,754.151245,1170.816162,2326.390381,476.502106,1318.629395,2840.272461,476.43277,1317.571899,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,2,-0.02,1.76,2.91,7.18,2.91,7.47,-0.02,1.76,0.02,0.8,2.92,7.21,2.93,7.5,0.06,1.77,0.07,0.85,0.997527,0.997527,0.0,0.0,1,0.035495,0.05982,0,0.0,0.0,0.0,
1692632442500131,2,8,0,96.0,9,75,1.99,2.21,-3.19,9.73,-0.0,-0.09,-0.02,3.48,-0.66,-0.15,-0.02,14.75,-1.78,-4.65,9.73,-2.66,9.71,-2.61,15.28,-4.6,15.3,2,0.92,0,64,0x810,100,1271.7,1068.12,1368.38,514.34,386.99,1,1,2,1014.533386,874.317688,1263.324463,1368.384033,874.624146,1261.614014,1528.875977,924.630981,1184.698242,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,1,-0.15,3.46,-3.19,9.66,-3.19,9.73,-0.15,3.46,-0.02,-0.66,-3.26,9.89,-3.26,9.98,-0.16,3.7,-0.02,-0.76,0.996119,0.996119,0.0,0.0,1,0.010358,0.016136,0,0.0,0.0,0.0,
1692632442500131,2,1,0,96.0,2,406,1.77,1.47,0.08,18.2,-0.04,0.05,0.02,-0.76,-0.42,-0.06,0.02,10.53,-1.54,-0.8,22.51,-0.8,18.23,0.97,18.23,0.97,22.51,1,0.0,1,5,0x0,100,1844.18,1091.0,1755.81,176.74,146.64,1,2,2,1755.812378,1017.682129,1164.320679,1755.812378,1017.682129,1164.320679,1932.549316,1017.471802,1163.591675,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,1,-0.06,-0.76,0.08,16.98,0.08,16.98,-0.06,-0.6,0.02,-0.45,0.08,18.45,0.08,18.38,-0.06,-0.78,0.02,-0.41,0.130775,0.130775,-0.000972,-0.580568,1,0.000948,0.0,0,0.0,0.0,0.0,
1692632442500131,2,1,0,95.0,5,258,1.62,1.47,14.0,24.44,-0.06,0.9,0.03,5.75,-0.17,0.75,0.03,17.12,-1.3,14.21,28.22,14.06,24.44,15.68,24.38,15.82,28.16,0,0.0,0,40,0x1800,0,2886.14,1074.44,2886.08,241.07,109.63,1,2,1,2765.604492,1020.589478,1116.643066,2886.084961,1019.623352,1129.255615,3006.675781,1019.456299,1129.079102,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,0.75,5.84,13.61,23.71,13.61,23.71,0.75,5.84,0.03,-0.17,13.83,24.11,14.01,24.45,0.75,5.84,0.03,-0.17,0.019062,0.019062,0.0,0.0,0,0.038678,0.040013,0,0.0,0.0,0.0,
1692632442500131,2,1,0,93.0,1,406,1.65,1.54,-3.54,38.12,-0.06,-0.72,-0.14,-5.85,-0.74,-0.96,-0.14,5.42,-1.86,-4.23,38.16,-2.59,38.09,-2.4,42.02,-4.05,42.1,2,0.0,0,10,0x1800,100,1674.71,1058.53,1706.03,103.03,77.31,1,1,2,1623.197754,1019.9953,1097.284668,1706.032715,1019.877869,1097.188965,1726.225098,1020.557007,1090.892578,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.96,-5.87,-3.07,36.34,-3.07,36.34,-0.96,-5.87,-0.14,-0.74,-3.52,41.99,-3.54,38.14,-0.96,-5.87,-0.14,-0.74,0.0,0.0,0.0,0.0,1,0.04686,0.053002,0,0.0,0.0,0.0,
1692632442500131,0,3,1,65.0,15,14,0.69,1.67,-3.1,53.65,-0.05,0.2,-0.0,-11.5,0.16,-0.14,-0.0,-0.24,-0.97,-3.51,53.67,-2.82,53.64,-2.82,53.65,-3.51,53.68,0,0.0,0,73,0x0,100,1721.72,1047.13,1734.13,24.88,60.28,1,-1,-1,1709.28479,1017.028564,1077.307983,1734.127319,1016.993958,1077.273315,1734.160278,1016.995789,1077.264282,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,2,-0.14,-11.52,-3.04,51.53,-3.04,51.53,-0.14,-11.52,-0.0,0.16,-3.23,54.73,-3.1,53.65,-0.14,-11.52,-0.0,0.16,0.0,0.0,0.0,0.0,0,0.001709,0.0,0,0.0,0.0,0.0,
1692632442500131,2,8,2,83.0,7,85,1.48,2.0,-3.45,75.42,-0.3,0.42,0.03,-22.8,0.08,-0.06,0.03,-11.54,-1.04,-4.27,75.4,-2.79,75.39,-2.77,79.54,-4.25,79.54,0,0.0,0,61,0x2C11,100,1746.66,1043.94,1763.78,42.71,51.89,1,1,2,1725.299316,1018.043091,1069.968384,1763.775391,1017.996033,1069.886719,1768.012695,1018.481934,1067.725098,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,4,2,-0.06,-22.82,-3.01,66.55,-3.45,75.42,-0.06,-22.82,0.03,0.08,-2.68,58.96,-3.45,75.42,-0.06,-22.82,0.03,0.08,0.0,0.0,0.0,0.0,0,0.005338,0.005338,0,0.0,0.0,0.0,
1692632442500131,2,2,0,90.0,3,406,2.5,1.8,0.71,79.36,1.92,0.07,0.02,6.31,1.95,-0.43,0.02,17.6,0.82,-0.54,89.39,-0.54,79.41,1.96,79.4,1.96,89.39,0,0.0,0,11,0x2110,100,1853.49,990.74,1822.74,61.5,44.17,1,2,2,1822.738281,968.6521,1012.825684,1822.738281,968.6521,1012.825684,1884.239258,968.637878,1012.757935,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.43,6.31,13.04,1876.06,13.23,1878.48,-0.28,2.79,0.04,1.55,0.71,78.74,0.71,79.36,-0.43,6.31,0.02,1.95,0.0,0.0,0.0,0.0,1,0.000567,0.0,0,0.0,0.0,0.0,
1692632442500131,2,1,0,99.0,10,213,2.29,1.94,4.55,95.17,-0.54,0.29,0.06,3.92,1.87,-0.31,0.06,15.24,0.75,3.52,95.2,5.8,95.12,5.96,99.39,3.67,99.47,0,0.0,0,45,0x800,100,1932.12,1045.86,1908.59,47.06,39.96,1,2,2,1908.587769,1025.94873,1064.22522,1908.59082,1025.883057,1065.845093,1955.645996,1025.817627,1065.776123,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.31,3.95,3.26,66.37,3.26,66.37,-0.31,3.95,0.06,1.87,4.59,94.34,4.55,95.17,-0.31,3.95,0.06,1.87,0.0,0.0,0.0,0.0,0,0.036207,0.035701,0,0.0,0.0,0.0,
1692632442500131,2,1,0,99.0,12,151,1.81,1.57,10.36,97.63,-0.13,0.82,0.13,9.29,1.92,0.2,0.13,20.64,0.8,9.5,102.0,9.5,97.67,11.31,97.66,11.32,102.0,0,0.0,0,54,0x800,0,2040.61,1040.83,2026.41,44.0,31.39,1,2,1,2018.614624,1025.233643,1055.315918,2026.414551,1025.133667,1056.521973,2062.610352,1025.084717,1056.45105,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,0.2,9.35,9.33,89.14,9.33,89.14,0.2,9.35,0.13,1.92,10.37,99.26,10.36,97.63,0.2,9.35,0.13,1.92,0.0,0.0,0.0,0.0,1,0.001423,-0.014812,0,0.0,0.0,0.0,
1692632442500131,2,1,0,99.0,4,119,1.76,1.48,12.51,105.92,0.01,0.33,0.01,10.56,2.08,-0.34,0.01,21.93,0.95,11.55,110.16,11.27,105.97,13.03,105.85,13.31,110.04,0,0.0,0,56,0x800,0,2059.37,1037.79,2044.47,35.3,27.42,1,0,1,2041.717285,1024.199219,1050.596069,2044.474121,1024.07666,1051.498413,2077.019287,1024.030029,1051.463867,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,2,-0.34,10.64,12.88,108.19,12.88,108.19,-0.34,10.64,0.01,2.08,12.33,103.45,12.51,105.92,-0.34,10.64,0.01,2.08,0.0,0.0,0.0,0.0,0,-3.074263,-0.002702,0,0.0,0.0,0.0,
1692632442500131,2,1,1,98.0,6,31,1.7,1.39,-3.85,108.67,0.78,0.58,-0.0,-15.46,-0.21,-0.1,-0.0,-4.2,-1.33,-4.82,112.97,-4.71,108.7,-3.01,108.74,-3.12,113.02,0,0.0,0,72,0x2820,100,1766.28,1024.97,1781.7,30.93,25.17,1,2,2,1750.815186,1012.410645,1037.608154,1781.695312,1012.383301,1037.554932,1781.743652,1012.950073,1037.185059,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,2,-0.1,-15.48,-8.23,234.27,-8.23,234.27,-0.1,-15.48,-0.0,-0.21,-3.54,99.79,-3.64,108.66,-0.1,-15.48,-0.0,-0.21,0.0,0.0,0.0,0.0,0,-0.024855,-0.026537,0,0.0,0.0,0.0,
1692632442500131,2,1,0,99.0,8,229,1.93,1.71,9.71,143.44,-0.1,-0.06,0.07,5.81,2.35,-0.96,0.07,17.16,1.23,8.76,143.51,10.69,143.4,10.95,147.67,9.02,147.78,0,0.0,0,44,0x1800,100,1969.68,1035.14,1956.43,26.51,23.48,1,2,2,1956.427246,1023.402893,1046.883301,1956.427246,1023.402893,1046.883301,1982.937744,1023.364929,1046.851685,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,2,-0.96,5.87,9.07,133.68,9.07,133.68,-0.96,5.87,0.07,2.35,9.7,143.11,9.71,143.44,-0.96,5.87,0.07,2.35,0.0,0.0,0.0,0.0,0,0.059955,0.060291,0,0.0,0.0,0.0,
1692632442500131,2,1,0,99.0,13,125,2.32,1.69,16.22,186.89,-0.47,0.87,-0.02,12.92,1.54,-0.3,-0.02,24.31,0.42,14.96,187.03,17.27,186.84,17.61,191.11,15.3,191.29,0,0.0,0,55,0x800,100,2006.36,1037.35,1994.11,24.49,17.87,1,2,2,1994.111084,1028.416748,1046.286987,1994.111084,1028.416748,1046.286987,2018.601807,1028.383179,1046.261963,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,2,-0.3,13.02,11.93,137.85,11.93,137.85,-0.3,13.02,-0.02,1.54,15.83,183.64,16.22,186.88,-0.3,13.02,-0.02,1.54,0.0,0.0,0.0,0.0,0,0.045895,0.032213,0,0.0,0.0,0.0,
1692632442500131,2,8,0,95.0,11,80,1.95,2.0,18.89,241.9,-0.59,0.39,-0.08,-2.79,-0.14,-1.13,-0.08,8.61,-1.27,18.29,247.53,18.12,241.93,20.11,241.87,20.29,247.46,0,0.0,0,62,0x3C10,100,1991.59,1034.83,1984.36,18.24,16.36,1,2,1,1982.470825,1026.665894,1042.660767,1984.361816,1026.647827,1043.009155,2000.707153,1026.625122,1042.985352,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,2,2,-1.13,-2.67,12.8,163.41,12.8,163.41,-1.13,-2.67,-0.08,-0.14,18.03,230.79,19.15,241.88,-1.13,-2.67,-0.08,-0.14,0.0,0.0,0.0,0.0,0,0.043271,0.012619,0,0.0,0.0,0.0,
1692632442500131,2,1,0,65.0,0,208,1.79,2.11,15.62,276.36,-0.58,-0.15,-0.12,4.67,1.19,-1.88,-0.12,16.05,0.07,14.85,280.67,14.86,276.39,16.65,276.39,16.64,280.67,0,0.0,0,46,0x1C20,0,1948.31,1033.45,1942.73,14.48,15.16,0,0,1,1941.067139,1025.898071,1040.825439,1942.733276,1025.872681,1041.029053,1955.543945,1025.855347,1041.007568,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,2,2,-1.88,4.77,9.98,175.86,9.98,175.86,-1.88,4.77,-0.12,1.19,13.37,236.32,15.92,276.31,-1.88,4.77,-0.12,1.19,0.0,0.0,0.0,0.0,1,3.139749,0.051856,0,0.0,0.0,0.0,
1692632442999998,2,1,5,87.0,0,3,0.93,1.37,10.42,8.79,-0.01,0.04,0.0,-0.05,0.0,0.0,0.0,10.71,-1.19,9.96,8.81,10.89,8.77,10.89,8.78,9.96,8.82,0,0.0,0,77,0x0,100,3729.99,1132.08,3646.17,170.78,249.18,1,1,1,3644.599121,1007.497925,1256.449097,3646.171387,1007.490723,1256.668213,3815.377686,1007.296265,1256.472412,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,3,-1,0.0,0.0,10.41,8.78,10.41,8.78,0.0,0.0,0.0,0.0,11.02,9.4,11.02,9.4,0.0,0.0,0.0,0.0,0.97756,0.97756,0.0,0.0,0,-3.141593,0.0,1,0.0,0.0,0.0,
1692632442999998,2,2,0,94.0,14,421,2.63,3.95,2.95,9.17,0.04,0.06,0.03,2.78,1.06,0.02,0.03,13.51,-0.13,2.23,19.74,2.11,9.2,4.75,9.17,4.86,19.71,3,0.86,0,8,0x10,100,2364.66,893.86,2217.36,644.79,707.97,1,2,1,2042.267822,770.579163,1134.603394,2217.355713,539.875854,1247.848755,2687.060791,542.561523,1245.713501,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,1,0.02,2.8,3.01,9.47,2.95,9.17,0.02,2.8,0.03,1.06,3.02,9.51,2.97,9.2,0.08,2.8,0.06,1.06,0.986396,0.986396,0.0,0.0,1,0.011049,-0.021989,0,0.0,0.0,0.0,
1692632442999998,2,8,0,96.0,9,90,1.97,2.12,-3.07,9.7,-0.0,0.03,-0.01,1.52,-0.97,-0.02,-0.01,12.22,-2.16,-4.55,9.73,-2.58,9.68,-2.44,15.19,-4.4,15.24,2,0.89,0,64,0x810,100,1291.31,1063.58,1383.04,512.87,371.1,1,1,2,1034.87793,878.08844,1250.11499,1383.042236,878.032959,1249.130005,1547.750244,922.781189,1172.835571,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,1,-0.02,1.51,-3.09,9.67,-3.07,9.7,-0.02,1.51,-0.01,-0.97,-3.15,9.9,-3.13,9.94,-0.03,1.59,-0.01,-1.11,0.992625,0.992625,0.0,0.0,1,0.025616,0.02681,0,0.0,0.0,0.0,
1692632442999998,2,1,0,95.0,2,421,1.76,1.44,0.07,17.76,-0.04,0.0,0.01,-0.74,-0.24,-0.09,0.01,9.97,-1.43,-0.8,22.07,-0.8,17.79,0.95,17.79,0.95,22.07,1,0.0,1,5,0x0,100,1843.65,1082.07,1753.91,179.49,147.02,1,2,2,1753.907471,1008.558105,1155.582031,1753.907471,1008.558105,1155.582031,1933.394653,1008.377014,1154.873169,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,1,-0.09,-0.74,0.07,16.63,0.07,16.63,-0.09,-0.43,0.01,-0.33,0.07,18.13,0.07,17.93,-0.09,-0.79,0.01,-0.23,0.133503,0.133503,-0.000563,-0.328224,1,0.000417,0.0,0,0.0,0.0,0.0,
1692632442999998,2,1,0,95.0,5,273,1.61,1.41,14.71,28.52,0.0,1.11,0.06,6.75,0.11,0.97,0.06,17.53,-1.08,14.7,32.26,14.56,28.53,16.18,28.47,16.32,32.2,0,0.0,0,40,0x1800,0,2783.78,1054.46,2778.52,197.93,91.3,1,2,1,2684.821289,1009.529907,1090.971802,2778.520508,1008.807129,1100.106445,2882.747803,1008.687988,1099.974243,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,0.97,6.82,14.75,28.94,14.75,28.94,0.97,6.82,0.06,0.11,14.95,29.35,14.71,28.51,0.97,6.82,0.06,0.11,0.007018,0.007018,0.0,0.0,0,0.037345,0.040004,0,0.0,0.0,0.0,
1692632442999998,2,1,0,94.0,1,421,1.83,1.6,-3.31,34.52,-0.24,-0.3,-0.01,-6.73,-0.8,-0.46,-0.01,3.97,-1.99,-4.44,34.54,-2.61,34.49,-2.5,38.85,-4.33,38.9,2,0.0,0,10,0x800,100,1651.68,1058.23,1691.61,122.18,88.17,1,1,2,1590.584473,1014.262939,1102.492065,1691.611694,1014.147705,1102.314331,1712.76709,1014.296814,1092.973633,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,0,-0.46,-6.75,-2.74,27.98,-2.74,27.98,-0.46,-6.75,-0.01,-0.8,-3.3,34.1,-3.31,34.56,-0.46,-6.75,-0.01,-0.8,0.005902,0.005902,0.0,0.0,1,0.026026,0.0303,0,0.0,0.0,0.0,
1692632442999998,2,1,2,87.0,7,100,1.19,1.45,-2.33,45.62,-0.01,1.08,0.18,-34.15,-3.01,0.86,0.18,-23.45,-4.2,-3.23,49.93,-3.15,45.66,-1.52,45.69,-1.6,49.96,0,0.0,0,61,0x3401,100,1738.77,1041.25,1772.13,71.13,61.11,1,2,2,1703.203613,1010.763916,1072.002075,1772.132324,1010.694458,1071.809204,1774.332642,1011.102661,1067.167114,-1.0,-1.0,-1.0,-1.0,0,0.0,0.0,1,2,0.86,-34.16,-2.3,43.86,-2.3,43.86,0.86,-34.16,0.18,-3.01,-2.36,45.11,-2.33,45.62,0.86,-34.16,0.18,-3.01,0.0,0.0,0.0,0.0,0,0.048379,0.048379,0,0.0,0.0,0.0,
